state	India/unknown	54.236107	-4.548056
state	British Indian Ocean Territory/unknown	20.593684	78.96288
state	Iraq/unknown	-6.343194	71.876519
state	Iran/unknown	33.223191	43.679291
state	Iceland/unknown	32.427908	53.688046
state	Italy/unknown	64.963051	-19.020835
state	Jersey/unknown	41.87194	12.56738
state	Jamaica/unknown	49.214439	-2.13125
state	Jordan/unknown	18.109581	-77.297508
state	Japan/unknown	30.585164	36.238414
state	Kenya/unknown	36.204824	138.252924
state	Kyrgyzstan/unknown	-0.023559	37.906193
state	Cambodia/unknown	41.20438	74.766098
state	Kiribati/unknown	12.565679	104.990963
state	Comoros/unknown	-3.370417	-168.73404
state	Saint Kitts and Nevis/unknown	-11.875001	43.872219
state	North Korea/unknown	17.357822	-62.782998
state	South Korea/unknown	40.339852	127.510093
state	Kuwait/unknown	35.907757	127.766922
state	Cayman Islands/unknown	29.31166	47.481766
state	Kazakhstan/unknown	19.513469	-80.566956
state	Laos/unknown	48.019573	66.923684
state	Lebanon/unknown	19.85627	102.495496
state	Saint Lucia/unknown	33.854721	35.862285
state	Liechtenstein/unknown	13.909444	-60.978893
state	Sri Lanka/unknown	47.166	9.555373
state	Liberia/unknown	7.873054	80.771797
state	Lesotho/unknown	6.428055	-9.429499
state	Lithuania/unknown	-29.609988	28.233608
state	Luxembourg/unknown	55.169438	23.881275
state	Latvia/unknown	49.815273	6.129583
state	Libya/unknown	56.879635	24.603189
state	Morocco/unknown	26.3351	17.228331
state	Monaco/unknown	31.791702	-7.09262
state	Moldova/unknown	43.750298	7.412841
state	Montenegro/unknown	47.411631	28.369885
state	Madagascar/unknown	42.708678	19.37439
state	Marshall Islands/unknown	-18.766947	46.869107
state	Macedonia/unknown	7.131474	171.184478
state	Mali/unknown	41.608635	21.745275
state	Myanmar/unknown	17.570692	-3.996166
state	Mongolia/unknown	21.913965	95.956223
state	Macau/unknown	46.862496	103.846656
state	Northern Mariana Islands/unknown	22.198745	113.543873
state	Martinique/unknown	17.33083	145.38469
state	Mauritania/unknown	14.641528	-61.024174
state	Montserrat/unknown	21.00789	-10.940835
state	Malta/unknown	16.742498	-62.187366
state	Mauritius/unknown	35.937496	14.375416
state	Maldives/unknown	-20.348404	57.552152
state	Malawi/unknown	3.202778	73.22068
state	Mexico/unknown	-13.254308	34.301525
state	Malaysia/unknown	23.634501	-102.55278
state	Mozambique/unknown	4.210484	101.975766
state	Namibia/unknown	-18.665695	35.529562
state	New Caledonia/unknown	-22.95764	18.49041
state	Niger/unknown	-20.904305	165.618042
state	Norfolk Island/unknown	17.607789	8.081666
state	Nigeria/unknown	-29.040835	167.954712
state	Nicaragua/unknown	9.081999	8.675277
state	Netherlands/unknown	12.865416	-85.207229
state	Norway/unknown	52.132633	5.291266
state	Nepal/unknown	60.472024	8.468946
state	Nauru/unknown	28.394857	84.124008
state	Niue/unknown	-0.522778	166.931503
state	New Zealand/unknown	-19.054445	-169.86723
state	Oman/unknown	-40.900557	174.885971
state	Panama/unknown	21.512583	55.923255
state	Peru/unknown	8.537981	-80.782127
state	French Polynesia/unknown	-9.189967	-75.015152
state	Papua New Guinea/unknown	-17.679742	-149.40684
state	Philippines/unknown	-6.314993	143.95555
state	Pakistan/unknown	12.879721	121.774017
state	Poland/unknown	30.375321	69.345116
state	Saint Pierre and Miquelon/unknown	51.919438	19.145136
state	Pitcairn Islands/unknown	46.941936	-56.27111
state	Puerto Rico/unknown	-24.703615	-127.43931
state	Palestinian Territories/unknown	18.220833	-66.590149
state	Portugal/unknown	31.952162	35.233154
state	Palau/unknown	39.399872	-8.224454
state	Paraguay/unknown	7.51498	134.58252
state	Qatar/unknown	-23.442503	-58.443832
state	Réunion/unknown	25.354826	51.183884
state	Romania/unknown	-21.115141	55.536384
state	Serbia/unknown	45.943161	24.96676
state	Russia/unknown	44.016521	21.005859
state	Rwanda/unknown	61.52401	105.318756
state	Saudi Arabia/unknown	-1.940278	29.873888
state	Solomon Islands/unknown	23.885942	45.079162
state	Seychelles/unknown	-9.64571	160.156194
state	Sudan/unknown	-4.679574	55.491977
state	Sweden/unknown	12.862807	30.217636
state	Singapore/unknown	60.128161	18.643501
state	Saint Helena/unknown	1.352083	103.819836
state	Slovenia/unknown	-24.143474	-10.030696
state	Svalbard and Jan Mayen/unknown	46.151241	14.995463
state	Slovakia/unknown	77.553604	23.670272
state	Sierra Leone/unknown	48.669026	19.699024
state	San Marino/unknown	8.460555	-11.779889
state	Senegal/unknown	43.94236	12.457777
state	Somalia/unknown	14.497401	-14.452362
state	Suriname/unknown	5.152149	46.199616
state	São Tomé and Príncipe/unknown	3.919305	-56.027783
state	El Salvador/unknown	0.18636	6.613081
state	Syria/unknown	13.794185	-88.89653
state	Swaziland/unknown	34.802075	38.996815
state	Turks and Caicos Islands/unknown	-26.522503	31.465866
state	Chad/unknown	21.694025	-71.797928
state	French Southern Territories/unknown	15.454166	18.732207
state	Togo/unknown	-49.280366	69.348557
state	Thailand/unknown	8.619543	0.824782
state	Tajikistan/unknown	15.870032	100.992541
state	Tokelau/unknown	38.861034	71.276093
state	Timor-Leste/unknown	-8.967363	-171.85588
state	Turkmenistan/unknown	-8.874217	125.727539
state	Tunisia/unknown	38.969719	59.556278
state	Tonga/unknown	33.886917	9.537499
state	Turkey/unknown	-21.178986	-175.19824
state	Trinidad and Tobago/unknown	38.963745	35.243322
state	Tuvalu/unknown	10.691803	-61.222503
state	Taiwan/unknown	-7.109535	177.64933
state	Tanzania/unknown	23.69781	120.960515
state	Ukraine/unknown	-6.369028	34.888822
state	Uganda/unknown	48.379433	31.16558
state	USA/unknown	1.373333	32.290275
state	Uruguay/unknown	37.09024	-95.712891
state	Uzbekistan/unknown	-32.522779	-55.765835
state	Vatican City/unknown	41.377491	64.585262
state	Saint Vincent and the Grenadines/unknown	41.902916	12.453389
state	Venezuela/unknown	12.984305	-61.287228
state	British Virgin Islands/unknown	6.42375	-66.58973
state	U.S. Virgin Islands/unknown	18.420695	-64.639968
state	Vietnam/unknown	18.335765	-64.896335
state	Vanuatu/unknown	14.058324	108.277199
state	Wallis and Futuna/unknown	-15.376706	166.959158
state	Samoa/unknown	-13.768752	-177.1561
state	Kosovo/unknown	-13.759029	-172.10463
state	Yemen/unknown	42.602636	20.902977
state	Mayotte/unknown	15.552727	48.516388
state	South Africa/unknown	-12.8275	45.166244
state	Zambia/unknown	-30.559482	22.937506
state	Zimbabwe/unknown	-13.133897	27.849332
		-19.015438	29.154857
